,dc_p,s_ir,h_ir,m_t
61840,0.0,0.0,-1.0,7.9
61841,0.0,0.0,-1.0,7.9
61842,0.0,0.0,-1.0,7.9
61843,0.0,0.0,-1.0,7.8
61844,0.0,0.0,-1.0,7.8
61845,0.0,0.0,-1.0,7.8
61846,0.0,0.0,-1.0,7.8
61847,0.0,0.0,-1.0,7.8
61848,0.0,0.0,-1.0,7.8
61849,0.0,0.0,-1.0,7.8
61850,0.0,0.0,-1.0,7.8
61851,0.0,0.0,-1.0,7.9
61852,0.0,0.0,-1.0,7.9
61853,0.0,0.0,-1.0,7.9
61854,0.0,0.0,-1.0,7.9
61855,0.0,0.0,-1.0,7.9
61856,0.0,0.0,-1.0,7.9
61857,0.0,0.0,-1.0,7.9
61858,0.0,0.0,-1.0,8.0
61859,0.0,0.0,-1.0,8.0
61860,0.0,0.0,-1.0,8.0
61861,0.0,0.0,-1.0,8.0
61862,0.0,0.0,-1.0,8.0
61863,0.0,0.0,-1.0,8.0
61864,0.0,0.0,-1.0,8.0
61865,0.0,0.0,-1.0,8.0
61866,0.0,0.0,-1.0,8.0
61867,0.0,0.0,-1.0,8.0
61868,0.0,0.0,-1.0,8.0
61869,0.0,0.0,-1.0,8.0
61870,0.0,0.0,-1.0,8.0
61871,0.0,0.0,-1.0,8.0
61872,0.0,0.0,-1.0,8.0
61873,0.0,0.0,-1.0,8.0
61874,0.0,0.0,-1.0,8.0
61875,0.0,0.0,-1.0,8.0
61876,0.0,0.0,-1.0,8.0
61877,0.0,0.0,-1.0,7.9
61878,0.0,0.0,-1.0,7.9
61879,0.0,0.0,-1.0,7.9
61880,0.0,0.0,-1.0,7.9
61881,0.0,0.0,-1.0,7.9
61882,0.0,0.0,-1.0,7.9
61883,0.0,0.0,-1.0,7.8
61884,0.0,0.0,-1.0,7.8
61885,0.0,0.0,-1.0,7.8
61886,0.0,0.0,-1.0,7.8
61887,0.0,0.0,-1.0,7.7
61888,0.0,0.0,-1.0,7.7
61889,0.0,0.0,-1.0,7.7
61890,0.0,0.0,-1.0,7.8
61891,0.0,0.0,-1.0,7.8
61892,0.0,0.0,-1.0,7.8
61893,0.0,0.0,-1.0,7.8
61894,0.0,0.0,-1.0,7.8
61895,0.0,0.0,-1.0,7.8
61896,0.0,0.0,-1.0,7.8
61897,0.0,0.0,-1.0,7.8
61898,0.0,0.0,-1.0,7.8
61899,0.0,0.0,-1.0,7.8
61900,0.0,0.0,-1.0,7.8
61901,0.0,0.0,-1.0,7.8
61902,0.0,0.0,-1.0,7.8
61903,0.0,0.0,-1.0,7.8
61904,0.0,0.0,-1.0,7.8
61905,0.0,0.0,-1.0,7.8
61906,0.0,0.0,-1.0,7.9
61907,0.0,0.0,-1.0,7.9
61908,0.0,0.0,-1.0,7.9
61909,0.0,0.0,-1.0,7.9
61910,0.0,0.0,-1.0,7.9
61911,0.0,0.0,-1.0,8.0
61912,0.0,0.0,-1.0,8.0
61913,0.0,0.0,-1.0,8.0
61914,0.0,0.0,-1.0,8.0
61915,0.0,0.0,-1.0,8.0
61916,0.0,0.0,-1.0,8.0
61917,0.0,0.0,-1.0,8.0
61918,0.0,0.0,-1.0,8.0
61919,0.0,0.0,-1.0,8.0
61920,0.0,0.0,-1.0,8.1
61921,0.0,0.0,-1.0,8.1
61922,0.0,0.0,-1.0,8.1
61923,0.0,0.0,-1.0,8.2
61924,0.0,0.0,-1.0,8.3
61925,0.0,0.0,-1.0,8.4
61926,0.0,0.0,-1.0,8.5
61927,0.0,0.0,-1.0,8.5
61928,0.0,0.0,-1.0,8.6
61929,0.0,0.0,-1.0,8.6
61930,0.0,0.0,-1.0,8.7
61931,0.0,0.0,-1.0,8.7
61932,0.0,0.0,-1.0,8.7
61933,0.0,0.0,-1.0,8.7
61934,0.0,0.0,-1.0,8.7
61935,0.0,0.0,-1.0,8.7
61936,0.0,0.0,-1.0,8.7
61937,0.0,0.0,-1.0,8.6
61938,0.0,0.0,-1.0,8.6
61939,0.0,0.0,-1.0,8.6
61940,0.0,0.0,-1.0,8.6
61941,0.0,0.0,-1.0,8.6
61942,0.0,0.0,-1.0,8.5
61943,0.0,0.0,-1.0,8.5
61944,0.0,0.0,-1.0,8.5
61945,0.0,0.0,-1.0,8.4
61946,0.0,0.0,-1.0,8.4
61947,0.0,0.0,-1.0,8.3
61948,0.0,0.0,-1.0,8.3
61949,0.0,0.0,-1.0,8.2
61950,0.0,0.0,-1.0,8.2
61951,0.0,0.0,-1.0,8.2
61952,0.0,0.0,-1.0,8.2
61953,0.0,0.0,-1.0,8.1
61954,0.0,0.0,-1.0,8.1
61955,0.0,0.0,-1.0,8.1
61956,0.0,0.0,-1.0,8.1
61957,0.0,0.0,-1.0,8.1
61958,0.0,1.0,-1.0,8.1
61959,0.0,1.0,-1.0,8.0
61960,0.0,1.0,-1.0,8.0
61961,0.0,1.0,-1.0,8.0
61962,0.0,1.0,-1.0,8.0
61963,0.0,2.0,-1.0,8.0
61964,0.0,2.0,-1.0,8.0
61965,0.0,2.0,-1.0,8.0
61966,0.0,2.0,-1.0,8.0
61967,0.0,2.0,-1.0,8.0
61968,0.0,2.0,-1.0,8.0
61969,0.0,3.0,-1.0,8.0
61970,0.0,3.0,-1.0,8.0
61971,0.0,4.0,-1.0,8.0
61972,0.0,5.0,-1.0,8.1
61973,0.4,6.0,-1.0,8.1
61974,0.4,7.0,-1.0,8.1
61975,0.5,8.0,-1.0,8.1
61976,0.5,9.0,-1.0,8.1
61977,0.5,10.0,-1.0,8.1
61978,0.5,11.0,-1.0,8.1
61979,0.5,11.0,-1.0,8.2
61980,0.5,11.0,-1.0,8.2
61981,0.5,10.0,-1.0,8.2
61982,0.5,10.0,-1.0,8.2
61983,0.5,10.0,-1.0,8.2
61984,0.5,9.0,-1.0,8.2
61985,0.5,9.0,-1.0,8.2
61986,0.5,9.0,-1.0,8.2
61987,0.7,11.0,-1.0,8.2
61988,0.7,12.0,-1.0,8.2
61989,0.9,16.0,-1.0,8.3
61990,0.9,17.0,-1.0,8.3
61991,0.9,17.0,-1.0,8.3
61992,1.0,18.0,-1.0,8.3
61993,0.9,18.0,-1.0,8.3
61994,1.1,18.0,-1.0,8.3
61995,0.9,18.0,-1.0,8.3
61996,0.9,17.0,-1.0,8.4
61997,0.9,16.0,-1.0,8.4
61998,0.8,16.0,-1.0,8.4
61999,1.0,15.0,-1.0,8.4
62000,0.7,13.0,-1.0,8.4
62001,0.7,13.0,-1.0,8.4
62002,0.8,14.0,-1.0,8.4
62003,0.8,14.0,-1.0,8.4
62004,0.8,15.0,-1.0,8.4
62005,0.9,16.0,-1.0,8.4
62006,0.9,17.0,-1.0,8.4
62007,0.9,18.0,-1.0,8.4
62008,0.9,18.0,-1.0,8.4
62009,0.9,17.0,-1.0,8.4
62010,0.6,16.0,-1.0,8.5
62011,0.8,15.0,-1.0,8.5
62012,0.8,15.0,-1.0,8.5
62013,0.8,15.0,-1.0,8.5
62014,0.8,15.0,-1.0,8.5
62015,1.0,14.0,-1.0,8.5
62016,0.6,14.0,-1.0,8.5
62017,0.8,14.0,-1.0,8.5
62018,0.9,14.0,-1.0,8.5
62019,0.9,15.0,-1.0,8.5
62020,1.0,17.0,-1.0,8.6
62021,1.1,18.0,-1.0,8.6
62022,1.2,20.0,-1.0,8.6
62023,1.3,22.0,-1.0,8.6
62024,1.1,23.0,-1.0,8.6
62025,1.4,24.0,-1.0,8.7
62026,1.3,24.0,-1.0,8.7
62027,1.5,24.0,-1.0,8.7
62028,1.3,24.0,-1.0,8.8
62029,1.5,26.0,-1.0,8.8
62030,1.5,27.0,-1.0,8.9
62031,1.6,28.0,-1.0,8.9
62032,1.8,33.0,-1.0,8.9
62033,2.0,35.0,-1.0,9.0
62034,2.0,39.0,-1.0,9.0
62035,2.0,38.0,-1.0,9.1
62036,1.8,35.0,-1.0,9.1
62037,1.8,35.0,-1.0,9.1
62038,2.0,37.0,-1.0,9.2
62039,2.3,43.0,-1.0,9.2
62040,2.5,47.0,-1.0,9.2
62041,2.5,51.0,-1.0,9.2
62042,3.2,60.0,-1.0,9.3
62043,3.4,65.0,-1.0,9.3
62044,3.8,71.0,-1.0,9.4
62045,4.1,77.0,-1.0,9.5
62046,4.2,81.0,-1.0,9.6
62047,4.0,82.0,-1.0,9.6
62048,3.4,73.0,-1.0,9.8
62049,3.2,66.0,-1.0,9.8
62050,3.7,67.0,-1.0,9.8
62051,3.9,72.0,-1.0,9.8
62052,4.2,78.0,-1.0,9.9
62053,4.7,88.0,-1.0,9.9
62054,5.1,93.0,-1.0,10.0
62055,5.2,97.0,-1.0,10.1
62056,5.2,100.0,-1.0,10.2
62057,5.2,101.0,-1.0,10.3
62058,5.1,100.0,-1.0,10.5
62059,5.3,101.0,-1.0,10.5
62060,5.6,104.0,-1.0,10.6
62061,5.8,110.0,-1.0,10.6
62062,6.2,117.0,-1.0,10.7
62063,6.2,122.0,-1.0,10.8
62064,5.7,120.0,-1.0,10.8
62065,5.3,105.0,-1.0,10.9
62066,5.4,107.0,-1.0,10.9
62067,5.5,108.0,-1.0,10.8
62068,5.8,111.0,-1.0,10.8
62069,6.1,114.0,-1.0,10.8
62070,6.3,118.0,-1.0,10.9
62071,6.5,122.0,-1.0,10.9
62072,6.7,127.0,-1.0,11.0
62073,6.7,128.0,-1.0,11.0
62074,6.7,127.0,-1.0,11.1
62075,6.4,124.0,-1.0,11.1
62076,6.1,117.0,-1.0,11.1
62077,5.1,101.0,-1.0,11.2
62078,4.6,89.0,-1.0,11.1
62079,4.0,79.0,-1.0,11.1
62080,3.5,70.0,-1.0,11.0
62081,3.3,65.0,-1.0,10.9
62082,3.2,61.0,-1.0,10.8
62083,3.3,61.0,-1.0,10.7
62084,3.5,65.0,-1.0,10.6
62085,3.6,67.0,-1.0,10.5
62086,3.6,69.0,-1.0,10.4
62087,3.5,69.0,-1.0,10.4
62088,3.4,67.0,-1.0,10.4
62089,3.2,64.0,-1.0,10.3
62090,3.0,59.0,-1.0,10.2
62091,3.1,59.0,-1.0,10.2
62092,3.6,67.0,-1.0,10.2
62093,4.1,74.0,-1.0,10.2
62094,4.2,78.0,-1.0,10.2
62095,4.5,82.0,-1.0,10.3
62096,4.8,87.0,-1.0,10.3
62097,5.6,94.0,-1.0,10.3
62098,5.6,101.0,-1.0,10.4
62099,6.0,108.0,-1.0,10.5
62100,5.9,109.0,-1.0,10.6
62101,5.7,109.0,-1.0,10.7
62102,5.2,104.0,-1.0,10.8
62103,5.2,99.0,-1.0,10.9
62104,5.0,96.0,-1.0,10.9
62105,5.1,94.0,-1.0,10.9
62106,5.7,106.0,-1.0,11.0
62107,5.7,110.0,-1.0,11.1
62108,5.7,109.0,-1.0,11.1
62109,5.5,108.0,-1.0,11.1
62110,5.5,106.0,-1.0,11.2
62111,5.4,105.0,-1.0,11.2
62112,5.2,105.0,-1.0,11.2
62113,5.3,103.0,-1.0,11.2
62114,5.2,101.0,-1.0,11.2
62115,4.8,96.0,-1.0,11.2
62116,4.6,91.0,-1.0,11.3
62117,4.3,86.0,-1.0,11.4
62118,4.1,81.0,-1.0,11.4
62119,3.6,73.0,-1.0,11.3
62120,3.5,69.0,-1.0,11.3
62121,3.3,66.0,-1.0,11.2
62122,3.2,64.0,-1.0,11.2
62123,3.4,65.0,-1.0,10.9
62124,3.8,68.0,-1.0,10.8
62125,3.8,71.0,-1.0,10.7
62126,3.6,72.0,-1.0,10.7
62127,2.7,54.0,-1.0,10.6
62128,2.9,55.0,-1.0,10.5
62129,3.1,58.0,-1.0,10.5
62130,3.3,61.0,-1.0,10.5
62131,3.4,64.0,-1.0,10.5
62132,3.5,66.0,-1.0,10.5
62133,3.5,67.0,-1.0,10.6
62134,3.4,66.0,-1.0,10.6
62135,3.2,64.0,-1.0,10.6
62136,3.0,60.0,-1.0,10.7
62137,2.8,56.0,-1.0,10.7
62138,2.8,54.0,-1.0,10.7
62139,3.3,61.0,-1.0,10.7
62140,3.6,67.0,-1.0,10.8
62141,3.9,72.0,-1.0,10.8
62142,4.6,81.0,-1.0,10.9
62143,5.1,92.0,-1.0,10.9
62144,6.0,106.0,-1.0,11.0
62145,6.8,122.0,-1.0,11.2
62146,7.7,144.0,-1.0,11.6
62147,7.7,147.0,-1.0,11.9
62148,7.6,147.0,-1.0,12.1
62149,7.5,146.0,-1.0,12.3
62150,7.5,145.0,-1.0,12.4
62151,7.5,145.0,-1.0,12.6
62152,7.5,145.0,-1.0,12.7
62153,7.5,144.0,-1.0,12.8
62154,7.3,143.0,-1.0,12.9
62155,6.9,136.0,-1.0,13.1
62156,6.7,131.0,-1.0,13.1
62157,6.6,127.0,-1.0,13.1
62158,6.7,128.0,-1.0,13.1
62159,7.4,138.0,-1.0,12.9
62160,8.0,147.0,-1.0,12.9
62161,8.5,156.0,-1.0,12.9
62162,8.7,163.0,-1.0,12.9
62163,8.5,164.0,-1.0,13.0
62164,8.2,160.0,-1.0,13.0
62165,7.9,153.0,-1.0,13.0
62166,7.7,150.0,-1.0,13.1
62167,7.6,148.0,-1.0,13.2
62168,7.9,152.0,-1.0,13.3
62169,8.0,155.0,-1.0,13.3
62170,8.1,157.0,-1.0,13.3
62171,8.2,158.0,-1.0,13.3
62172,8.3,160.0,-1.0,13.3
62173,8.6,164.0,-1.0,13.3
62174,8.7,167.0,-1.0,13.3
62175,8.4,166.0,-1.0,13.3
62176,8.0,159.0,-1.0,13.3
62177,7.4,149.0,-1.0,13.3
62178,6.6,135.0,-1.0,13.3
62179,6.1,123.0,-1.0,13.1
62180,5.8,116.0,-1.0,12.9
62181,5.5,110.0,-1.0,12.8
62182,5.2,104.0,-1.0,12.5
62183,5.2,103.0,-1.0,12.4
62184,5.1,103.0,-1.0,12.3
62185,5.1,102.0,-1.0,12.3
62186,5.0,101.0,-1.0,12.2
62187,4.9,100.0,-1.0,12.2
62188,4.9,99.0,-1.0,12.2
62189,4.9,98.0,-1.0,12.2
62190,4.9,98.0,-1.0,12.2
62191,4.9,98.0,-1.0,12.2
62192,5.0,99.0,-1.0,12.1
62193,5.3,102.0,-1.0,12.1
62194,5.6,106.0,-1.0,12.1
62195,5.8,111.0,-1.0,12.1
62196,5.9,114.0,-1.0,12.2
62197,6.0,118.0,-1.0,12.2
62198,6.0,118.0,-1.0,12.3
62199,5.9,117.0,-1.0,12.4
62200,5.7,114.0,-1.0,12.5
62201,5.6,111.0,-1.0,12.5
62202,5.4,106.0,-1.0,12.5
62203,5.5,103.0,-1.0,12.5
62204,5.1,100.0,-1.0,12.5
62205,5.0,98.0,-1.0,12.4
62206,4.9,96.0,-1.0,12.4
62207,5.0,96.0,-1.0,12.4
62208,5.1,97.0,-1.0,12.4
62209,5.2,100.0,-1.0,12.4
62210,5.3,104.0,-1.0,12.4
62211,5.7,109.0,-1.0,12.4
62212,5.8,112.0,-1.0,12.5
62213,6.1,117.0,-1.0,12.6
62214,6.4,121.0,-1.0,12.7
62215,6.6,125.0,-1.0,12.8
62216,6.9,131.0,-1.0,13.0
62217,6.6,131.0,-1.0,13.1
62218,5.6,113.0,-1.0,13.4
62219,5.4,108.0,-1.0,13.5
62220,5.1,103.0,-1.0,13.7
62221,4.9,99.0,-1.0,13.8
62222,4.9,95.0,-1.0,13.9
62223,4.7,93.0,-1.0,14.0
62224,4.7,92.0,-1.0,14.1
62225,4.7,92.0,-1.0,14.1
62226,4.8,93.0,-1.0,14.1
62227,4.9,94.0,-1.0,14.2
62228,5.0,96.0,-1.0,14.2
62229,5.1,98.0,-1.0,14.3
62230,5.4,104.0,-1.0,14.4
62231,5.6,107.0,-1.0,14.5
62232,5.6,108.0,-1.0,14.5
62233,5.5,108.0,-1.0,14.6
62234,5.7,106.0,-1.0,14.6
62235,5.4,105.0,-1.0,14.6
62236,5.4,105.0,-1.0,14.6
62237,5.3,104.0,-1.0,14.6
62238,5.2,103.0,-1.0,14.6
62239,4.9,100.0,-1.0,14.6
62240,4.5,91.0,-1.0,14.5
62241,4.5,87.0,-1.0,14.2
62242,4.5,87.0,-1.0,14.0
62243,4.5,87.0,-1.0,13.9
62244,4.5,87.0,-1.0,13.6
62245,4.5,86.0,-1.0,13.4
62246,4.3,86.0,-1.0,13.3
62247,4.7,88.0,-1.0,13.2
62248,4.9,96.0,-1.0,13.0
62249,5.2,98.0,-1.0,12.8
62250,4.7,91.0,-1.0,12.6
62251,4.6,88.0,-1.0,12.6
62252,4.5,86.0,-1.0,12.5
62253,4.6,87.0,-1.0,12.5
62254,4.5,86.0,-1.0,12.5
62255,4.4,85.0,-1.0,12.6
62256,4.2,82.0,-1.0,12.6
62257,4.1,80.0,-1.0,12.5
62258,4.0,78.0,-1.0,12.5
62259,4.1,78.0,-1.0,12.4
62260,4.1,79.0,-1.0,12.4
62261,3.8,79.0,-1.0,12.3
62262,4.0,78.0,-1.0,12.3
62263,3.9,77.0,-1.0,12.2
62264,3.7,76.0,-1.0,12.2
62265,3.8,74.0,-1.0,12.2
62266,3.8,74.0,-1.0,12.1
62267,3.8,74.0,-1.0,12.1
62268,3.8,74.0,-1.0,12.0
62269,3.9,72.0,-1.0,11.9
62270,3.6,72.0,-1.0,11.9
62271,3.6,71.0,-1.0,11.9
62272,3.2,68.0,-1.0,11.8
62273,3.3,66.0,-1.0,11.8
62274,3.0,60.0,-1.0,11.7
62275,2.9,58.0,-1.0,11.7
62276,2.9,57.0,-1.0,11.6
62277,3.0,57.0,-1.0,11.5
62278,3.0,57.0,-1.0,11.5
62279,3.0,58.0,-1.0,11.4
62280,3.1,59.0,-1.0,11.4
62281,3.2,61.0,-1.0,11.4
62282,3.1,63.0,-1.0,11.4
62283,3.4,65.0,-1.0,11.4
62284,3.5,66.0,-1.0,11.4
62285,3.5,66.0,-1.0,11.4
62286,3.6,67.0,-1.0,11.4
62287,3.7,69.0,-1.0,11.5
62288,3.9,74.0,-1.0,11.5
62289,3.7,75.0,-1.0,11.6
62290,3.9,75.0,-1.0,11.7
62291,3.7,71.0,-1.0,11.7
62292,3.5,68.0,-1.0,11.8
62293,3.3,65.0,-1.0,11.8
62294,3.2,62.0,-1.0,11.8
62295,3.1,61.0,-1.0,11.8
62296,3.2,61.0,-1.0,11.8
62297,3.5,62.0,-1.0,11.7
62298,3.5,64.0,-1.0,11.7
62299,3.9,72.0,-1.0,11.7
62300,4.1,76.0,-1.0,11.8
62301,4.3,80.0,-1.0,11.8
62302,4.4,83.0,-1.0,11.8
62303,4.4,84.0,-1.0,11.9
62304,4.4,85.0,-1.0,11.9
62305,4.3,84.0,-1.0,11.9
62306,4.1,81.0,-1.0,12.0
62307,3.8,76.0,-1.0,12.0
62308,3.7,72.0,-1.0,12.0
62309,3.4,68.0,-1.0,12.1
62310,3.5,64.0,-1.0,12.0
62311,3.0,60.0,-1.0,12.0
62312,2.6,56.0,-1.0,11.9
62313,2.6,52.0,-1.0,11.9
62314,2.5,49.0,-1.0,11.9
62315,2.4,47.0,-1.0,11.8
62316,2.2,46.0,-1.0,11.7
62317,2.4,46.0,-1.0,11.6
62318,2.5,47.0,-1.0,11.6
62319,2.6,48.0,-1.0,11.5
62320,2.7,50.0,-1.0,11.4
62321,2.8,53.0,-1.0,11.4
62322,2.9,56.0,-1.0,11.4
62323,2.9,57.0,-1.0,11.3
62324,3.0,54.0,-1.0,11.3
62325,2.7,52.0,-1.0,11.3
62326,2.6,50.0,-1.0,11.3
62327,2.5,49.0,-1.0,11.3
62328,2.5,49.0,-1.0,11.3
62329,2.5,48.0,-1.0,11.3
62330,2.4,47.0,-1.0,11.3
62331,2.2,45.0,-1.0,11.3
62332,2.1,43.0,-1.0,11.3
62333,2.0,41.0,-1.0,11.3
62334,2.0,39.0,-1.0,11.2
62335,1.9,38.0,-1.0,11.2
62336,1.9,37.0,-1.0,11.2
62337,1.9,37.0,-1.0,11.1
62338,2.1,37.0,-1.0,11.1
62339,1.9,37.0,-1.0,11.0
62340,1.9,37.0,-1.0,11.0
62341,1.9,36.0,-1.0,10.9
62342,1.8,35.0,-1.0,10.9
62343,1.7,34.0,-1.0,10.9
62344,1.6,31.0,-1.0,10.8
62345,1.6,30.0,-1.0,10.7
62346,0.0,30.0,-1.0,10.6
62347,1.3,29.0,-1.0,10.6
62348,1.5,29.0,-1.0,10.6
62349,1.5,28.0,-1.0,10.5
62350,0.0,26.0,-1.0,10.4
62351,1.3,25.0,-1.0,10.4
62352,1.3,25.0,-1.0,10.4
62353,1.3,25.0,-1.0,10.3
62354,1.4,26.0,-1.0,10.3
62355,1.5,28.0,-1.0,10.3
62356,1.7,30.0,-1.0,10.3
62357,1.8,32.0,-1.0,10.3
62358,1.8,34.0,-1.0,10.3
62359,1.9,35.0,-1.0,10.3
62360,2.0,36.0,-1.0,10.3
62361,2.0,38.0,-1.0,10.3
62362,2.1,40.0,-1.0,10.3
62363,2.0,39.0,-1.0,10.4
62364,1.9,38.0,-1.0,10.4
62365,1.7,34.0,-1.0,10.4
62366,1.6,32.0,-1.0,10.4
62367,1.5,30.0,-1.0,10.4
62368,1.5,30.0,-1.0,10.4
62369,1.5,29.0,-1.0,10.4
62370,1.5,28.0,-1.0,10.4
62371,1.4,27.0,-1.0,10.4
62372,1.3,26.0,-1.0,10.3
62373,1.3,25.0,-1.0,10.3
62374,1.3,25.0,-1.0,10.3
62375,1.3,24.0,-1.0,10.3
62376,1.3,24.0,-1.0,10.3
62377,1.3,24.0,-1.0,10.3
62378,1.3,24.0,-1.0,10.2
62379,1.3,24.0,-1.0,10.2
62380,1.4,25.0,-1.0,10.2
62381,1.5,27.0,-1.0,10.2
62382,1.6,30.0,-1.0,10.2
62383,1.8,34.0,-1.0,10.2
62384,2.0,37.0,-1.0,10.2
62385,2.0,40.0,-1.0,10.2
62386,2.3,43.0,-1.0,10.3
62387,2.4,46.0,-1.0,10.3
62388,2.4,46.0,-1.0,10.3
62389,2.2,45.0,-1.0,10.3
62390,2.1,42.0,-1.0,10.3
62391,1.9,39.0,-1.0,10.3
62392,1.5,31.0,-1.0,10.3
62393,1.4,29.0,-1.0,10.3
62394,1.4,27.0,-1.0,10.3
62395,1.4,27.0,-1.0,10.3
62396,1.4,27.0,-1.0,10.3
62397,1.4,27.0,-1.0,10.3
62398,1.5,28.0,-1.0,10.2
62399,1.5,28.0,-1.0,10.2
62400,1.3,29.0,-1.0,10.2
62401,1.5,28.0,-1.0,10.2
62402,1.4,27.0,-1.0,10.2
62403,1.2,25.0,-1.0,10.2
62404,1.1,22.0,-1.0,10.1
62405,0.9,16.0,-1.0,10.1
62406,0.6,14.0,-1.0,10.0
62407,0.8,13.0,-1.0,10.0
62408,0.7,12.0,-1.0,9.9
62409,0.7,12.0,-1.0,9.9
62410,0.7,12.0,-1.0,9.8
62411,0.7,12.0,-1.0,9.8
62412,0.7,12.0,-1.0,9.8
62413,0.8,13.0,-1.0,9.8
62414,0.9,15.0,-1.0,9.7
62415,1.1,19.0,-1.0,9.7
62416,1.4,25.0,-1.0,9.7
62417,1.7,30.0,-1.0,9.8
62418,2.0,37.0,-1.0,9.8
62419,2.1,41.0,-1.0,9.8
62420,2.2,44.0,-1.0,9.9
62421,2.3,47.0,-1.0,9.9
62422,2.4,49.0,-1.0,10.0
62423,2.5,50.0,-1.0,10.0
62424,2.4,49.0,-1.0,10.1
62425,2.3,47.0,-1.0,10.1
62426,2.0,43.0,-1.0,10.1
62427,1.8,37.0,-1.0,10.2
62428,1.5,32.0,-1.0,10.2
62429,1.3,27.0,-1.0,10.2
62430,1.1,24.0,-1.0,10.1
62431,1.2,21.0,-1.0,10.1
62432,0.8,16.0,-1.0,10.1
62433,0.8,15.0,-1.0,10.0
62434,0.7,14.0,-1.0,10.0
62435,0.7,14.0,-1.0,9.9
62436,0.7,13.0,-1.0,9.9
62437,0.7,12.0,-1.0,9.8
62438,0.8,11.0,-1.0,9.8
62439,0.6,10.0,-1.0,9.8
62440,0.5,9.0,-1.0,9.7
62441,0.5,9.0,-1.0,9.7
62442,0.5,8.0,-1.0,9.7
62443,0.4,8.0,-1.0,9.6
62444,0.4,7.0,-1.0,9.6
62445,0.4,6.0,-1.0,9.5
62446,0.3,6.0,-1.0,9.5
62447,0.3,6.0,-1.0,9.5
62448,0.0,6.0,-1.0,9.4
62449,0.4,6.0,-1.0,9.4
62450,0.4,6.0,-1.0,9.3
62451,0.4,7.0,-1.0,9.3
62452,0.4,7.0,-1.0,9.3
62453,0.4,8.0,-1.0,9.2
62454,0.4,8.0,-1.0,9.2
62455,0.4,8.0,-1.0,9.2
62456,0.4,7.0,-1.0,9.1
62457,0.4,7.0,-1.0,9.1
62458,0.4,7.0,-1.0,9.0
62459,0.3,6.0,-1.0,9.0
62460,0.3,5.0,-1.0,8.9
62461,0.0,4.0,-1.0,8.9
62462,0.0,3.0,-1.0,8.8
62463,0.0,3.0,-1.0,8.8
62464,0.0,2.0,-1.0,8.8
62465,0.0,1.0,-1.0,8.7
62466,0.0,1.0,-1.0,8.7
62467,0.0,1.0,-1.0,8.6
62468,0.0,1.0,-1.0,8.6
62469,0.0,0.0,-1.0,8.5
62470,0.0,0.0,-1.0,8.5
62471,0.0,0.0,-1.0,8.5
62472,0.0,0.0,-1.0,8.4
62473,0.0,0.0,-1.0,8.4
62474,0.0,0.0,-1.0,8.4
62475,0.0,0.0,-1.0,8.4
62476,0.0,0.0,-1.0,8.4
62477,0.0,0.0,-1.0,8.4
62478,0.0,0.0,-1.0,8.4
62479,0.0,0.0,-1.0,8.4
62480,0.0,0.0,-1.0,8.4
62481,0.0,0.0,-1.0,8.4
62482,0.0,0.0,-1.0,8.4
62483,0.0,0.0,-1.0,8.4
62484,0.0,0.0,-1.0,8.4
62485,0.0,0.0,-1.0,8.4
62486,0.0,0.0,-1.0,8.4
62487,0.0,0.0,-1.0,8.4
62488,0.0,0.0,-1.0,8.5
62489,0.0,0.0,-1.0,8.5
62490,0.0,0.0,-1.0,8.5
62491,0.0,0.0,-1.0,8.5
62492,0.0,0.0,-1.0,8.6
62493,0.0,0.0,-1.0,8.6
62494,0.0,0.0,-1.0,8.6
62495,0.0,0.0,-1.0,8.6
62496,0.0,0.0,-1.0,8.7
62497,0.0,0.0,-1.0,8.7
62498,0.0,0.0,-1.0,8.7
62499,0.0,0.0,-1.0,8.7
62500,0.0,0.0,-1.0,8.7
62501,0.0,0.0,-1.0,8.7
62502,0.0,0.0,-1.0,8.6
62503,0.0,0.0,-1.0,8.6
62504,0.0,0.0,-1.0,8.6
62505,0.0,0.0,-1.0,8.6
62506,0.0,0.0,-1.0,8.6
62507,0.0,0.0,-1.0,8.6
62508,0.0,0.0,-1.0,8.6
62509,0.0,0.0,-1.0,8.6
62510,0.0,0.0,-1.0,8.6
62511,0.0,0.0,-1.0,8.6
62512,0.0,0.0,-1.0,8.6
62513,0.0,0.0,-1.0,8.5
62514,0.0,0.0,-1.0,8.5
62515,0.0,0.0,-1.0,8.5
62516,0.0,0.0,-1.0,8.5
62517,0.0,0.0,-1.0,8.5
62518,0.0,0.0,-1.0,8.5
62519,0.0,0.0,-1.0,8.5
62520,0.0,0.0,-1.0,8.5
62521,0.0,0.0,-1.0,8.5
62522,0.0,0.0,-1.0,8.5
62523,0.0,0.0,-1.0,8.5
62524,0.0,0.0,-1.0,8.5
62525,0.0,0.0,-1.0,8.5
62526,0.0,0.0,-1.0,8.5
62527,0.0,0.0,-1.0,8.4
62528,0.0,0.0,-1.0,8.4
62529,0.0,0.0,-1.0,8.4
62530,0.0,0.0,-1.0,8.4
62531,0.0,0.0,-1.0,8.4
62532,0.0,0.0,-1.0,8.4
62533,0.0,0.0,-1.0,8.4
62534,0.0,0.0,-1.0,8.4
62535,0.0,0.0,-1.0,8.4
62536,0.0,0.0,-1.0,8.4
62537,0.0,0.0,-1.0,8.4
62538,0.0,0.0,-1.0,8.4
