,dc_p,s_ir,h_ir,m_t
735,1.3,27.0,-1.0,10.2
736,1.1,24.0,-1.0,10.1
737,1.2,21.0,-1.0,10.1
738,0.8,16.0,-1.0,10.1
739,0.8,15.0,-1.0,10.0
740,0.7,14.0,-1.0,10.0
741,0.7,14.0,-1.0,9.9
742,0.7,13.0,-1.0,9.9
743,0.7,12.0,-1.0,9.8
744,0.8,11.0,-1.0,9.8
745,0.6,10.0,-1.0,9.8
746,0.5,9.0,-1.0,9.7
747,0.5,9.0,-1.0,9.7
748,0.5,8.0,-1.0,9.7
749,0.4,8.0,-1.0,9.6
750,0.4,7.0,-1.0,9.6
751,0.4,6.0,-1.0,9.5
752,0.3,6.0,-1.0,9.5
753,0.3,6.0,-1.0,9.5
754,0.0,6.0,-1.0,9.4
755,0.4,6.0,-1.0,9.4
756,0.4,6.0,-1.0,9.3
757,0.4,7.0,-1.0,9.3
758,0.4,7.0,-1.0,9.3
759,0.4,8.0,-1.0,9.2
760,0.4,8.0,-1.0,9.2
761,0.4,8.0,-1.0,9.2
762,0.4,7.0,-1.0,9.1
763,0.4,7.0,-1.0,9.1
764,0.4,7.0,-1.0,9.0
765,0.3,6.0,-1.0,9.0
766,0.3,5.0,-1.0,8.9
767,0.0,4.0,-1.0,8.9
768,0.0,3.0,-1.0,8.8
769,0.0,3.0,-1.0,8.8
770,0.0,2.0,-1.0,8.8
771,0.0,1.0,-1.0,8.7
772,0.0,1.0,-1.0,8.7
773,0.0,1.0,-1.0,8.6
774,0.0,1.0,-1.0,8.6
775,0.0,0.0,-1.0,8.5
776,0.0,0.0,-1.0,8.5
777,0.0,0.0,-1.0,8.5
778,0.0,0.0,-1.0,8.4
779,0.0,0.0,-1.0,8.4
780,0.0,0.0,-1.0,8.4
781,0.0,0.0,-1.0,8.4
782,0.0,0.0,-1.0,8.4
783,0.0,0.0,-1.0,8.4
784,0.0,0.0,-1.0,8.4
785,0.0,0.0,-1.0,8.4
786,0.0,0.0,-1.0,8.4
787,0.0,0.0,-1.0,8.4
788,0.0,0.0,-1.0,8.4
789,0.0,0.0,-1.0,8.4
790,0.0,0.0,-1.0,8.4
791,0.0,0.0,-1.0,8.4
792,0.0,0.0,-1.0,8.4
793,0.0,0.0,-1.0,8.4
794,0.0,0.0,-1.0,8.5
795,0.0,0.0,-1.0,8.5
796,0.0,0.0,-1.0,8.5
797,0.0,0.0,-1.0,8.5
798,0.0,0.0,-1.0,8.6
799,0.0,0.0,-1.0,8.6
800,0.0,0.0,-1.0,8.6
801,0.0,0.0,-1.0,8.6
802,0.0,0.0,-1.0,8.7
803,0.0,0.0,-1.0,8.7
804,0.0,0.0,-1.0,8.7
805,0.0,0.0,-1.0,8.7
806,0.0,0.0,-1.0,8.7
807,0.0,0.0,-1.0,8.7
808,0.0,0.0,-1.0,8.6
809,0.0,0.0,-1.0,8.6
810,0.0,0.0,-1.0,8.6
811,0.0,0.0,-1.0,8.6
812,0.0,0.0,-1.0,8.6
813,0.0,0.0,-1.0,8.6
814,0.0,0.0,-1.0,8.6
815,0.0,0.0,-1.0,8.6
816,0.0,0.0,-1.0,8.6
817,0.0,0.0,-1.0,8.6
818,0.0,0.0,-1.0,8.6
819,0.0,0.0,-1.0,8.5
820,0.0,0.0,-1.0,8.5
821,0.0,0.0,-1.0,8.5
822,0.0,0.0,-1.0,8.5
823,0.0,0.0,-1.0,8.5
824,0.0,0.0,-1.0,8.5
825,0.0,0.0,-1.0,8.5
826,0.0,0.0,-1.0,8.5
827,0.0,0.0,-1.0,8.5
828,0.0,0.0,-1.0,8.5
829,0.0,0.0,-1.0,8.5
830,0.0,0.0,-1.0,8.5
831,0.0,0.0,-1.0,8.5
832,0.0,0.0,-1.0,8.5
833,0.0,0.0,-1.0,8.4
834,0.0,0.0,-1.0,8.4
835,0.0,0.0,-1.0,8.4
836,0.0,0.0,-1.0,8.4
837,0.0,0.0,-1.0,8.4
838,0.0,0.0,-1.0,8.4
839,0.0,0.0,-1.0,8.4
840,0.0,0.0,-1.0,8.4
841,0.0,0.0,-1.0,8.4
842,0.0,0.0,-1.0,8.4
843,0.0,0.0,-1.0,8.4
844,0.0,0.0,-1.0,8.4
845,0.0,0.0,-1.0,8.4
846,0.0,0.0,-1.0,8.4
847,0.0,0.0,-1.0,8.4
848,0.0,0.0,-1.0,8.4
849,0.0,0.0,-1.0,8.4
850,0.0,0.0,-1.0,8.4
851,0.0,0.0,-1.0,8.4
852,0.0,0.0,-1.0,8.4
853,0.0,0.0,-1.0,8.4
854,0.0,0.0,-1.0,8.4
855,0.0,0.0,-1.0,8.4
856,0.0,0.0,-1.0,8.4
857,0.0,0.0,-1.0,8.4
858,0.0,0.0,-1.0,8.4
859,0.0,0.0,-1.0,8.4
860,0.0,0.0,-1.0,8.4
861,0.0,0.0,-1.0,8.3
862,0.0,0.0,-1.0,8.3
863,0.0,0.0,-1.0,8.3
864,0.0,0.0,-1.0,8.3
865,0.0,0.0,-1.0,8.3
866,0.0,0.0,-1.0,8.3
867,0.0,0.0,-1.0,8.3
868,0.0,0.0,-1.0,8.3
869,0.0,0.0,-1.0,8.3
870,0.0,0.0,-1.0,8.3
871,0.0,0.0,-1.0,8.3
872,0.0,0.0,-1.0,8.3
873,0.0,0.0,-1.0,8.3
874,0.0,0.0,-1.0,8.3
875,0.0,0.0,-1.0,8.3
876,0.0,0.0,-1.0,8.2
877,0.0,0.0,-1.0,8.2
878,0.0,0.0,-1.0,8.2
879,0.0,0.0,-1.0,8.2
880,0.0,0.0,-1.0,8.2
881,0.0,0.0,-1.0,8.2
882,0.0,0.0,-1.0,8.3
883,0.0,0.0,-1.0,8.3
884,0.0,0.0,-1.0,8.2
885,0.0,0.0,-1.0,8.2
886,0.0,0.0,-1.0,8.2
887,0.0,0.0,-1.0,8.2
888,0.0,0.0,-1.0,8.2
889,0.0,0.0,-1.0,8.2
890,0.0,0.0,-1.0,8.2
891,0.0,0.0,-1.0,8.2
892,0.0,0.0,-1.0,8.1
893,0.0,0.0,-1.0,8.1
894,0.0,0.0,-1.0,8.1
895,0.0,0.0,-1.0,8.0
896,0.0,0.0,-1.0,8.0
897,0.0,0.0,-1.0,8.0
898,0.0,0.0,-1.0,8.0
899,0.0,0.0,-1.0,7.9
900,0.0,0.0,-1.0,7.9
901,0.0,0.0,-1.0,7.9
902,0.0,0.0,-1.0,7.9
903,0.0,0.0,-1.0,7.8
904,0.0,0.0,-1.0,7.8
905,0.0,0.0,-1.0,7.8
906,0.0,0.0,-1.0,7.7
907,0.0,0.0,-1.0,7.7
908,0.0,0.0,-1.0,7.7
909,0.0,0.0,-1.0,7.7
910,0.0,0.0,-1.0,7.6
911,0.0,0.0,-1.0,7.6
912,0.0,0.0,-1.0,7.5
913,0.0,0.0,-1.0,7.5
914,0.0,0.0,-1.0,7.4
915,0.0,0.0,-1.0,7.4
916,0.0,0.0,-1.0,7.4
917,0.0,0.0,-1.0,7.4
918,0.0,0.0,-1.0,7.4
919,0.0,0.0,-1.0,7.4
920,0.0,0.0,-1.0,7.3
921,0.0,0.0,-1.0,7.3
922,0.0,0.0,-1.0,7.3
923,0.0,0.0,-1.0,7.3
924,0.0,0.0,-1.0,7.3
925,0.0,0.0,-1.0,7.3
926,0.0,0.0,-1.0,7.3
927,0.0,0.0,-1.0,7.3
928,0.0,0.0,-1.0,7.3
929,0.0,0.0,-1.0,7.3
930,0.0,0.0,-1.0,7.3
931,0.0,0.0,-1.0,7.3
932,0.0,0.0,-1.0,7.3
933,0.0,0.0,-1.0,7.3
934,0.0,0.0,-1.0,7.3
935,0.0,0.0,-1.0,7.3
936,0.0,0.0,-1.0,7.3
937,0.0,0.0,-1.0,7.3
938,0.0,0.0,-1.0,7.3
939,0.0,0.0,-1.0,7.2
940,0.0,0.0,-1.0,7.3
941,0.0,0.0,-1.0,7.3
942,0.0,0.0,-1.0,7.3
943,0.0,0.0,-1.0,7.3
944,0.0,0.0,-1.0,7.3
945,0.0,0.0,-1.0,7.3
946,0.0,0.0,-1.0,7.3
947,0.0,0.0,-1.0,7.3
948,0.0,0.0,-1.0,7.4
949,0.0,0.0,-1.0,7.4
950,0.0,0.0,-1.0,7.4
951,0.0,0.0,-1.0,7.5
952,0.0,0.0,-1.0,7.5
953,0.0,0.0,-1.0,7.6
954,0.0,0.0,-1.0,7.6
955,0.0,0.0,-1.0,7.6
956,0.0,0.0,-1.0,7.6
957,0.0,0.0,-1.0,7.6
958,0.0,0.0,-1.0,7.6
959,0.0,0.0,-1.0,7.6
960,0.0,0.0,-1.0,7.6
961,0.0,0.0,-1.0,7.6
962,0.0,0.0,-1.0,7.5
963,0.0,0.0,-1.0,7.5
964,0.0,0.0,-1.0,7.5
965,0.0,0.0,-1.0,7.5
966,0.0,0.0,-1.0,7.4
967,0.0,0.0,-1.0,7.4
968,0.0,0.0,-1.0,7.4
969,0.0,0.0,-1.0,7.4
970,0.0,0.0,-1.0,7.4
971,0.0,0.0,-1.0,7.4
972,0.0,0.0,-1.0,7.3
973,0.0,0.0,-1.0,7.3
974,0.0,0.0,-1.0,7.3
975,0.0,0.0,-1.0,7.3
976,0.0,0.0,-1.0,7.3
977,0.0,0.0,-1.0,7.3
978,0.0,0.0,-1.0,7.2
979,0.0,0.0,-1.0,7.2
980,0.0,0.0,-1.0,7.2
981,0.0,0.0,-1.0,7.2
982,0.0,0.0,-1.0,7.2
983,0.0,0.0,-1.0,7.2
984,0.0,0.0,-1.0,7.2
985,0.0,0.0,-1.0,7.2
986,0.0,0.0,-1.0,7.1
987,0.0,0.0,-1.0,7.1
988,0.0,0.0,-1.0,7.1
989,0.0,0.0,-1.0,7.1
990,0.0,0.0,-1.0,7.0
991,0.0,0.0,-1.0,7.0
992,0.0,0.0,-1.0,7.0
993,0.0,0.0,-1.0,7.0
994,0.0,0.0,-1.0,7.0
995,0.0,0.0,-1.0,7.0
996,0.0,0.0,-1.0,7.0
997,0.0,0.0,-1.0,7.1
998,0.0,0.0,-1.0,7.1
999,0.0,0.0,-1.0,7.1
1000,0.0,0.0,-1.0,7.1
1001,0.0,0.0,-1.0,7.1
1002,0.0,0.0,-1.0,7.1
1003,0.0,0.0,-1.0,7.1
1004,0.0,0.0,-1.0,7.1
1005,0.0,0.0,-1.0,7.0
1006,0.0,0.0,-1.0,7.0
1007,0.0,0.0,-1.0,7.0
1008,0.0,0.0,-1.0,7.0
1009,0.0,0.0,-1.0,7.0
1010,0.0,0.0,-1.0,7.0
1011,0.0,0.0,-1.0,7.0
1012,0.0,0.0,-1.0,7.0
1013,0.0,0.0,-1.0,7.0
1014,0.0,0.0,-1.0,7.0
1015,0.0,0.0,-1.0,7.0
1016,0.0,0.0,-1.0,7.0
1017,0.0,0.0,-1.0,7.0
1018,0.0,0.0,-1.0,7.0
1019,0.0,0.0,-1.0,7.0
1020,0.0,0.0,-1.0,7.0
1021,0.0,0.0,-1.0,7.0
1022,0.0,0.0,-1.0,6.9
1023,0.0,0.0,-1.0,6.9
1024,0.0,0.0,-1.0,6.9
1025,0.0,0.0,-1.0,6.9
1026,0.0,0.0,-1.0,6.9
1027,0.0,0.0,-1.0,6.9
1028,0.0,0.0,-1.0,7.0
1029,0.0,0.0,-1.0,6.9
1030,0.0,0.0,-1.0,6.9
1031,0.0,0.0,-1.0,6.9
1032,0.0,0.0,-1.0,6.9
1033,0.0,0.0,-1.0,6.9
1034,0.0,0.0,-1.0,6.9
1035,0.0,0.0,-1.0,6.9
1036,0.0,0.0,-1.0,6.9
1037,0.0,0.0,-1.0,6.9
1038,0.0,0.0,-1.0,6.9
1039,0.0,0.0,-1.0,6.9
1040,0.0,0.0,-1.0,6.9
1041,0.0,0.0,-1.0,7.0
1042,0.0,0.0,-1.0,7.0
1043,0.0,0.0,-1.0,7.0
1044,0.0,0.0,-1.0,7.0
1045,0.0,0.0,-1.0,7.0
1046,0.0,0.0,-1.0,7.0
1047,0.0,0.0,-1.0,7.0
1048,0.0,0.0,-1.0,7.0
1049,0.0,0.0,-1.0,7.0
1050,0.0,0.0,-1.0,7.0
1051,0.0,0.0,-1.0,7.0
1052,0.0,0.0,-1.0,7.0
1053,0.0,0.0,-1.0,7.0
1054,0.0,0.0,-1.0,7.0
1055,0.0,0.0,-1.0,7.0
1056,0.0,0.0,-1.0,6.9
1057,0.0,0.0,-1.0,6.9
1058,0.0,0.0,-1.0,6.9
1059,0.0,0.0,-1.0,6.9
1060,0.0,0.0,-1.0,6.9
1061,0.0,0.0,-1.0,6.9
1062,0.0,0.0,-1.0,6.9
1063,0.0,0.0,-1.0,6.9
1064,0.0,0.0,-1.0,6.9
1065,0.0,0.0,-1.0,6.9
1066,0.0,0.0,-1.0,6.9
1067,0.0,0.0,-1.0,6.9
1068,0.0,0.0,-1.0,6.9
1069,0.0,0.0,-1.0,6.9
1070,0.0,0.0,-1.0,6.9
1071,0.0,0.0,-1.0,6.9
1072,0.0,0.0,-1.0,6.9
1073,0.0,0.0,-1.0,6.9
1074,0.0,0.0,-1.0,6.9
1075,0.0,0.0,-1.0,6.9
1076,0.0,0.0,-1.0,6.9
1077,0.0,0.0,-1.0,6.9
1078,0.0,0.0,-1.0,6.9
1079,0.0,0.0,-1.0,6.9
1080,0.0,0.0,-1.0,6.9
1081,0.0,0.0,-1.0,6.9
1082,0.0,0.0,-1.0,7.0
1083,0.0,0.0,-1.0,7.1
1084,0.0,0.0,-1.0,7.1
1085,0.0,0.0,-1.0,7.1
1086,0.0,0.0,-1.0,7.1
1087,0.0,0.0,-1.0,7.2
1088,0.0,0.0,-1.0,7.2
1089,0.0,0.0,-1.0,7.2
1090,0.0,0.0,-1.0,7.2
1091,0.0,0.0,-1.0,7.2
1092,0.0,0.0,-1.0,7.2
1093,0.0,0.0,-1.0,7.2
1094,0.0,0.0,-1.0,7.2
1095,0.0,0.0,-1.0,7.2
1096,0.0,0.0,-1.0,7.2
1097,0.0,0.0,-1.0,7.3
1098,0.0,0.0,-1.0,7.3
1099,0.0,0.0,-1.0,7.3
1100,0.0,0.0,-1.0,7.3
1101,0.0,0.0,-1.0,7.3
1102,0.0,0.0,-1.0,7.3
1103,0.0,0.0,-1.0,7.3
1104,0.0,0.0,-1.0,7.3
1105,0.0,0.0,-1.0,7.3
1106,0.0,0.0,-1.0,7.3
1107,0.0,0.0,-1.0,7.3
1108,0.0,0.0,-1.0,7.3
1109,0.0,0.0,-1.0,7.3
1110,0.0,0.0,-1.0,7.2
1111,0.0,0.0,-1.0,7.2
1112,0.0,0.0,-1.0,7.2
1113,0.0,0.0,-1.0,7.1
1114,0.0,0.0,-1.0,7.1
1115,0.0,0.0,-1.0,7.0
1116,0.0,0.0,-1.0,7.0
1117,0.0,0.0,-1.0,7.0
1118,0.0,0.0,-1.0,7.0
1119,0.0,0.0,-1.0,7.0
1120,0.0,0.0,-1.0,7.0
1121,0.0,0.0,-1.0,7.0
1122,0.0,0.0,-1.0,7.0
1123,0.0,0.0,-1.0,7.0
1124,0.0,0.0,-1.0,7.0
1125,0.0,0.0,-1.0,7.0
1126,0.0,0.0,-1.0,7.0
1127,0.0,0.0,-1.0,7.0
1128,0.0,0.0,-1.0,7.0
1129,0.0,0.0,-1.0,7.1
1130,0.0,0.0,-1.0,7.0
1131,0.0,0.0,-1.0,7.0
1132,0.0,0.0,-1.0,7.0
1133,0.0,0.0,-1.0,7.0
1134,0.0,0.0,-1.0,7.0
1135,0.0,0.0,-1.0,7.0
1136,0.0,0.0,-1.0,7.0
1137,0.0,0.0,-1.0,6.9
1138,0.0,0.0,-1.0,6.9
1139,0.0,0.0,-1.0,6.9
1140,0.0,0.0,-1.0,6.8
1141,0.0,0.0,-1.0,6.8
1142,0.0,0.0,-1.0,6.7
1143,0.0,0.0,-1.0,6.7
1144,0.0,0.0,-1.0,6.7
1145,0.0,0.0,-1.0,6.7
1146,0.0,0.0,-1.0,6.6
1147,0.0,0.0,-1.0,6.6
1148,0.0,0.0,-1.0,6.6
1149,0.0,0.0,-1.0,6.5
1150,0.0,0.0,-1.0,6.5
1151,0.0,0.0,-1.0,6.5
1152,0.0,0.0,-1.0,6.4
1153,0.0,0.0,-1.0,6.3
1154,0.0,0.0,-1.0,6.3
1155,0.0,0.0,-1.0,6.3
1156,0.0,0.0,-1.0,6.2
1157,0.0,0.0,-1.0,6.2
1158,0.0,0.0,-1.0,6.1
1159,0.0,0.0,-1.0,6.1
1160,0.0,0.0,-1.0,6.1
1161,0.0,0.0,-1.0,6.1
1162,0.0,0.0,-1.0,6.0
1163,0.0,0.0,-1.0,6.0
1164,0.0,0.0,-1.0,6.0
1165,0.0,0.0,-1.0,5.9
1166,0.0,0.0,-1.0,5.9
1167,0.0,0.0,-1.0,5.8
1168,0.0,0.0,-1.0,5.7
1169,0.0,0.0,-1.0,5.7
1170,0.0,0.0,-1.0,5.6
1171,0.0,0.0,-1.0,5.5
1172,0.0,0.0,-1.0,5.5
1173,0.0,0.0,-1.0,5.4
1174,0.0,0.0,-1.0,5.4
1175,0.0,0.0,-1.0,5.3
1176,0.0,0.0,-1.0,5.3
1177,0.0,0.0,-1.0,5.2
1178,0.0,0.0,-1.0,5.2
1179,0.0,0.0,-1.0,5.2
1180,0.0,0.0,-1.0,5.2
1181,0.0,0.0,-1.0,5.2
1182,0.0,0.0,-1.0,5.2
1183,0.0,0.0,-1.0,5.2
1184,0.0,0.0,-1.0,5.2
1185,0.0,0.0,-1.0,5.1
1186,0.0,0.0,-1.0,5.1
1187,0.0,0.0,-1.0,5.1
1188,0.0,0.0,-1.0,5.1
1189,0.0,0.0,-1.0,5.1
1190,0.0,0.0,-1.0,5.1
1191,0.0,0.0,-1.0,5.0
1192,0.0,0.0,-1.0,4.9
1193,0.0,0.0,-1.0,4.9
1194,0.0,0.0,-1.0,4.8
1195,0.0,0.0,-1.0,4.6
1196,0.0,0.0,-1.0,4.5
1197,0.0,0.0,-1.0,4.5
1198,0.0,0.0,-1.0,4.4
1199,0.0,0.0,-1.0,4.4
1200,0.0,0.0,-1.0,4.4
1201,0.0,0.0,-1.0,4.4
1202,0.0,0.0,-1.0,4.3
1203,0.0,0.0,-1.0,4.3
1204,0.0,0.0,-1.0,4.3
1205,0.0,0.0,-1.0,4.2
1206,0.0,0.0,-1.0,4.1
1207,0.0,0.0,-1.0,4.1
1208,0.0,0.0,-1.0,4.1
1209,0.0,0.0,-1.0,4.1
1210,0.0,0.0,-1.0,4.0
1211,0.0,0.0,-1.0,3.9
1212,0.0,0.0,-1.0,3.9
1213,0.0,0.0,-1.0,3.7
1214,0.0,0.0,-1.0,3.7
1215,0.0,0.0,-1.0,3.7
1216,0.0,0.0,-1.0,3.7
1217,0.0,0.0,-1.0,3.6
1218,0.0,0.0,-1.0,3.6
1219,0.0,0.0,-1.0,3.6
1220,0.0,0.0,-1.0,3.6
1221,0.0,0.0,-1.0,3.6
1222,0.0,0.0,-1.0,3.5
1223,0.0,0.0,-1.0,3.5
1224,0.0,0.0,-1.0,3.4
1225,0.0,0.0,-1.0,3.4
1226,0.0,0.0,-1.0,3.3
1227,0.0,0.0,-1.0,3.3
1228,0.0,0.0,-1.0,3.3
1229,0.0,0.0,-1.0,3.3
1230,0.0,0.0,-1.0,3.3
1231,0.0,0.0,-1.0,3.3
1232,0.0,0.0,-1.0,3.3
1233,0.0,0.0,-1.0,3.4
1234,0.0,0.0,-1.0,3.3
1235,0.0,0.0,-1.0,3.3
1236,0.0,0.0,-1.0,3.3
1237,0.0,0.0,-1.0,3.2
1238,0.0,0.0,-1.0,3.3
1239,0.0,0.0,-1.0,3.3
1240,0.0,0.0,-1.0,3.3
1241,0.0,0.0,-1.0,3.3
1242,0.0,0.0,-1.0,3.3
1243,0.0,0.0,-1.0,3.3
1244,0.0,0.0,-1.0,3.3
1245,0.0,0.0,-1.0,3.2
1246,0.0,0.0,-1.0,3.2
1247,0.0,0.0,-1.0,3.1
1248,0.0,0.0,-1.0,3.1
1249,0.0,0.0,-1.0,3.0
1250,0.0,0.0,-1.0,2.9
1251,0.0,0.0,-1.0,2.9
1252,0.0,0.0,-1.0,2.9
1253,0.0,0.0,-1.0,2.9
1254,0.0,0.0,-1.0,2.9
1255,0.0,0.0,-1.0,2.8
1256,0.0,0.0,-1.0,2.8
1257,0.0,0.0,-1.0,2.7
1258,0.0,0.0,-1.0,2.7
1259,0.0,0.0,-1.0,2.6
1260,0.0,0.0,-1.0,2.6
1261,0.0,0.0,-1.0,2.6
1262,0.0,0.0,-1.0,2.6
1263,0.0,0.0,-1.0,2.6
1264,0.0,0.0,-1.0,2.6
1265,0.0,0.0,-1.0,2.6
1266,0.0,0.0,-1.0,2.7
1267,0.0,0.0,-1.0,2.7
1268,0.0,0.0,-1.0,2.7
1269,0.0,0.0,-1.0,2.7
1270,0.0,0.0,-1.0,2.6
1271,0.0,0.0,-1.0,2.6
1272,0.0,0.0,-1.0,2.5
1273,0.0,0.0,-1.0,2.5
1274,0.0,0.0,-1.0,2.5
1275,0.0,0.0,-1.0,2.4
1276,0.0,0.0,-1.0,2.4
1277,0.0,0.0,-1.0,2.4
1278,0.0,0.0,-1.0,2.3
1279,0.0,0.0,-1.0,2.3
1280,0.0,0.0,-1.0,2.3
1281,0.0,0.0,-1.0,2.3
1282,0.0,0.0,-1.0,2.3
1283,0.0,0.0,-1.0,2.2
1284,0.0,0.0,-1.0,2.1
1285,0.0,0.0,-1.0,1.9
1286,0.0,0.0,-1.0,1.8
1287,0.0,0.0,-1.0,1.7
1288,0.0,0.0,-1.0,1.6
1289,0.0,0.0,-1.0,1.6
1290,0.0,0.0,-1.0,1.5
1291,0.0,0.0,-1.0,1.5
1292,0.0,0.0,-1.0,1.4
1293,0.0,0.0,-1.0,1.4
1294,0.0,0.0,-1.0,1.3
1295,0.0,0.0,-1.0,1.3
1296,0.0,0.0,-1.0,1.2
1297,0.0,0.0,-1.0,1.1
1298,0.0,0.0,-1.0,1.1
1299,0.0,0.0,-1.0,1.1
1300,0.0,0.0,-1.0,1.1
1301,0.0,0.0,-1.0,1.0
1302,0.0,0.0,-1.0,1.0
1303,0.0,0.0,-1.0,1.0
1304,0.0,0.0,-1.0,1.0
1305,0.0,0.0,-1.0,0.9
1306,0.0,0.0,-1.0,0.9
1307,0.0,0.0,-1.0,0.9
1308,0.0,0.0,-1.0,0.9
1309,0.0,0.0,-1.0,1.1
1310,0.0,0.0,-1.0,1.3
1311,0.0,0.0,-1.0,1.5
1312,0.0,0.0,-1.0,1.6
1313,0.0,0.0,-1.0,1.9
1314,0.0,0.0,-1.0,2.0
1315,0.0,0.0,-1.0,2.0
1316,0.0,0.0,-1.0,2.1
1317,0.0,0.0,-1.0,2.2
1318,0.0,0.0,-1.0,2.3
1319,0.0,0.0,-1.0,2.5
1320,0.0,0.0,-1.0,2.6
1321,0.0,0.0,-1.0,2.6
1322,0.0,0.0,-1.0,2.6
1323,0.0,0.0,-1.0,2.7
1324,0.0,0.0,-1.0,2.7
1325,0.0,0.0,-1.0,2.6
1326,0.0,0.0,-1.0,2.7
1327,0.0,0.0,-1.0,2.7
1328,0.0,0.0,-1.0,2.6
1329,0.0,0.0,-1.0,2.6
1330,0.0,0.0,-1.0,2.6
1331,0.0,0.0,-1.0,2.7
1332,0.0,0.0,-1.0,2.7
1333,0.0,0.0,-1.0,2.7
1334,0.0,0.0,-1.0,2.7
1335,0.0,0.0,-1.0,2.7
1336,0.0,0.0,-1.0,2.7
1337,0.0,0.0,-1.0,2.7
1338,0.0,0.0,-1.0,2.7
1339,0.0,0.0,-1.0,2.6
1340,0.0,0.0,-1.0,2.6
1341,0.0,0.0,-1.0,2.5
1342,0.0,0.0,-1.0,2.3
1343,0.0,0.0,-1.0,2.2
1344,0.0,0.0,-1.0,1.9
1345,0.0,0.0,-1.0,1.7
1346,0.0,0.0,-1.0,1.6
1347,0.0,0.0,-1.0,1.5
1348,0.0,0.0,-1.0,1.4
1349,0.0,0.0,-1.0,1.5
1350,0.0,0.0,-1.0,1.4
1351,0.0,0.0,-1.0,1.4
1352,0.0,0.0,-1.0,1.4
1353,0.0,0.0,-1.0,1.5
1354,0.0,0.0,-1.0,1.5
1355,0.0,0.0,-1.0,1.6
1356,0.0,0.0,-1.0,1.6
1357,0.0,0.0,-1.0,1.6
1358,0.0,0.0,-1.0,1.5
1359,0.0,0.0,-1.0,1.6
1360,0.0,0.0,-1.0,1.4
1361,0.0,0.0,-1.0,1.4
1362,0.0,0.0,-1.0,1.3
1363,0.0,0.0,-1.0,1.2
1364,0.0,0.0,-1.0,1.1
1365,0.0,0.0,-1.0,1.0
1366,0.0,0.0,-1.0,1.0
1367,0.0,0.0,-1.0,0.9
1368,0.0,0.0,-1.0,0.7
1369,0.0,0.0,-1.0,0.6
1370,0.0,0.0,-1.0,0.6
1371,0.0,0.0,-1.0,0.6
1372,0.0,0.0,-1.0,0.5
1373,0.0,0.0,-1.0,0.5
1374,0.0,0.0,-1.0,0.4
1375,0.0,0.0,-1.0,0.4
1376,0.0,0.0,-1.0,0.4
1377,0.0,0.0,-1.0,0.5
1378,0.0,0.0,-1.0,0.6
1379,0.0,0.0,-1.0,0.6
1380,0.0,0.0,-1.0,0.7
1381,0.0,0.0,-1.0,0.9
1382,0.0,0.0,-1.0,1.0
1383,0.0,0.0,-1.0,1.1
1384,0.0,0.0,-1.0,1.2
1385,0.0,0.0,-1.0,1.2
1386,0.0,0.0,-1.0,1.2
1387,0.0,0.0,-1.0,1.2
1388,0.0,0.0,-1.0,1.0
1389,0.0,0.0,-1.0,0.9
1390,0.0,0.0,-1.0,0.7
1391,0.0,0.0,-1.0,0.6
1392,0.0,0.0,-1.0,0.5
1393,0.0,0.0,-1.0,0.3
1394,0.0,0.0,-1.0,0.2
1395,0.0,0.0,-1.0,0.2
1396,0.0,0.0,-1.0,0.1
1397,0.0,0.0,-1.0,0.0
1398,0.0,0.0,-1.0,0.0
1399,0.0,0.0,-1.0,-0.1
1400,0.0,0.0,-1.0,-0.1
1401,0.0,0.0,-1.0,-0.1
1402,0.0,0.0,-1.0,-0.2
1403,0.0,0.0,-1.0,-0.2
1404,0.0,0.0,-1.0,-0.3
1405,0.0,0.0,-1.0,-0.4
1406,0.0,0.0,-1.0,-0.4
1407,0.0,0.0,-1.0,-0.5
1408,0.0,0.0,-1.0,-0.5
1409,0.0,0.0,-1.0,-0.7
1410,0.0,0.0,-1.0,-0.7
1411,0.0,0.0,-1.0,-0.7
1412,0.0,0.0,-1.0,-0.6
1413,0.0,0.0,-1.0,-0.5
1414,0.0,0.0,-1.0,-0.4
1415,0.0,0.0,-1.0,-0.3
1416,0.0,0.0,-1.0,-0.3
1417,0.0,0.0,-1.0,-0.3
1418,0.0,0.0,-1.0,-0.2
1419,0.0,0.0,-1.0,-0.2
1420,0.0,0.0,-1.0,-0.2
1421,0.0,0.0,-1.0,-0.3
1422,0.0,0.0,-1.0,-0.3
1423,0.0,0.0,-1.0,-0.3
1424,0.0,0.0,-1.0,-0.3
1425,0.0,0.0,-1.0,-0.4
1426,0.0,0.0,-1.0,-0.4
1427,0.0,0.0,-1.0,-0.5
1428,0.0,0.0,-1.0,-0.6
1429,0.0,0.0,-1.0,-0.7
1430,0.0,0.0,-1.0,-0.7
1431,0.0,0.0,-1.0,-0.8
1432,0.0,0.0,-1.0,-0.8
1433,0.0,0.0,-1.0,-0.8
1434,0.0,0.0,-1.0,-0.7
1435,0.0,0.0,-1.0,-0.7
1436,0.0,0.0,-1.0,-0.7
1437,0.0,0.0,-1.0,-0.7
1438,0.0,0.0,-1.0,-0.7
1439,0.0,0.0,-1.0,-0.8
1440,0.0,0.0,-1.0,-0.9
1441,0.0,0.0,-1.0,-0.9
1442,0.0,0.0,-1.0,-0.9
1443,0.0,0.0,-1.0,-0.9
